element	ion_stage	wavelength_vacuum_nm	wavelength_kind	intensity	gA_s-1	Ei_eV	Ek_eV	g_i	g_k	tp_ref	line_ref	quantitative_ready
Th	2	347.375559743	ritz_air	15		2.6883180870	6.2574868100	8	10		L2372	0
Th	2	347.383685827	ritz_air	51		1.1884386710	4.7575239100	6	4		L5951	0
Th	2	347.402375621	ritz_air	260		1.1234336590	4.6923268800	6	6		L5951	0
Th	2	347.408769261	ritz_air	20		2.2033312100	5.7721587500	12	12		L2372	0
Th	2	347.441719714	ritz_air	250		1.2041298140	4.7726189000	8	6		L5951	0
Th	2	347.460508534	ritz_air	26		1.3107660780	4.8790621900	10	12		L2372	0
Th	2	347.477522898	ritz_air	88		1.3782808200	4.9464022200	8	10		L5951	0
Th	2	347.502835391	ritz_air	210		4.4045597900	7.9724212800	12	12		L5951	0
Th	2	347.526467454	ritz_air	52		1.9878570590	5.5554759300	6	8		L2372	0
Th	2	347.530233420	ritz_air	51		1.5996909410	5.1672711500	4	4		L5951	0
Th	2	347.653251979	ritz_air	170		2.4896855980	6.0560034000	8	10		L5951	0
Th	2	347.732655350	ritz_air	46		2.3524486200	5.9179520700	8	10		L5951	0
Th	2	347.753541709	ritz_air	460		0.8307172240	4.3960065300	10	10		L5951	0
Th	2	347.789795010	ritz_air	84		0.9706178400	4.5355354900	2	4		L2372	0
Th	2	347.869979582	ritz_air	310		1.9031425700	5.4672385100	12	10		L5951	0
Th	2	347.912673537	ritz_air	330		1.1409354570	4.7045940400	8	6		L5951	0
Th	2	347.945898061	ritz_air	290		1.6621858400	5.2255041200	14	12		L5951	0
Th	2	348.004384068	ritz_air	110		1.5483504220	5.1110698600	10	12		L5951	0
Th	2	348.016847266	ritz_air	970		0.8296262910	4.3922181400	4	2		L5951	0
Th	2	348.090818246	ritz_air	5		3.8756588400	7.4374937000	6	4		L2372	0
Th	2	348.134528462	ritz_air	22		2.6883180870	6.2497056600	8	8		L2372	0
Th	2	348.154598612	ritz_air	28		2.2296554700	5.7908377400	6	8		L2372	0
Th	2	348.174442704	ritz_air	11		2.2583010500	5.8192803400	4	4		L2372	0
Th	2	348.179285947	ritz_air	280		0.0000000000	3.5609297700	4	4		L2372	0
Th	2	348.199899237	ritz_air	110		0.5567214940	4.1174404600	6	8		L5951	0
Th	2	348.354465901	ritz_air	280		1.1884386710	4.7475777200	6	8		L5951	0
Th	2	348.375789373	ritz_air	460		0.2306029750	3.7895241700	4	2		L5951	0
Th	2	348.383169267	ritz_air	190		2.0961511600	5.6549969700	8	6		L5951	0
Th	2	348.411112438	ritz_air	71		1.4352908430	4.9938512300	4	4		L5951	0
Th	2	348.416633855	ritz_air	100		1.8034192550	5.3619232400	6	8		L5951	0
Th	2	348.425083024	ritz_air	61		1.7132555730	5.2716732700	8	8		L5951	0
Th	2	348.440505982	ritz_air	94		1.8034192550	5.3616794500	6	4		L5951	0
Th	2	348.458579620	ritz_air	16		2.4945813900	6.0526570300	6	4		L2372	0
Th	2	348.507717231	ritz_air	210		1.3233004990	4.8808744700	6	6		L5951	0
Th	2	348.541139809	ritz_air	28		2.5647553530	6.1219881700	6	8		L2372	0
Th	2	348.620974299	ritz_air	380		1.0388461350	4.5952643500	8	10		L5951	0
Th	2	348.647016983	ritz_air	110		1.8034192550	5.3595718200	6	6		L5951	0
Th	2	348.671765335	ritz_air	28		1.7699459200	5.3258460700	10	10		L2372	0
Th	2	348.691520405	ritz_air	22		2.1228103800	5.6785090700	4	6		L2372	0
Th	2	348.704642773	ritz_air	17		1.6699392420	5.2255041200	10	12		L2372	0
Th	2	348.751029679	ritz_air	1100		1.2632832800	4.8183752400	12	12		L5951	0
Th	2	348.783751078	ritz_air	55		2.0851743580	5.6399328000	8	10		L5951	0
Th	2	348.796853441	ritz_air	150		1.0489500950	4.6035750000	4	2		L5951	0
Th	2	348.807871269	ritz_air	98		1.2051633260	4.7596759500	8	8		L5951	0
Th	2	348.869608116	ritz_air	17		2.8531316300	6.4070152000	4	4		L2372	0
Th	2	348.879939768	ritz_air	5		2.6405431850	6.1943215500	6	8		L2372	0
Th	2	348.884201862	ritz_air	180		1.8777081600	5.4314431200	4	4		L5951	0
Th	2	349.082670808	ritz_air	150		1.4352908430	4.9870053400	4	4		L2372	0
Th	2	349.122802111	ritz_air	58		1.9159322770	5.4672385100	8	10		L5951	0
Th	2	349.126796136	ritz_air	120		1.7958273400	5.3470929500	12	12		L2372	0
Th	2	349.138706193	ritz_air	11		2.8531316300	6.4042761000	4	2		L2372	0
Th	2	349.145094833	ritz_air	230		1.8999636900	5.4510432000	2	2		L5951	0
Th	2	349.150263160	ritz_air	91		2.1978984910	5.7489254100	12	10		L5951	0
Th	2	349.165482067	ritz_air	29		1.4352908430	4.9861629800	4	6		L2372	0
Th	2	349.179339625	ritz_air	5		1.1409354570	4.6916666700	8	10		L2372	0
Th	2	349.257766759	ritz_air	170		2.1414862600	5.6914201500	10	10		L5951	0
Th	2	349.311615584	ritz_air	23		1.8777081600	5.4270948000	4	6		L2372	0
Th	2	349.332637981	ritz_air	23		2.8072633200	6.3564363700	10	8		L2372	0
Th	2	349.367960050	ritz_air	79		2.3864813590	5.9352955700	6	8		L5951	0
Th	2	349.389734640	ritz_air	59		2.3864813590	5.9350744100	6	4		L5951	0
Th	2	349.408372425	ritz_air	50		2.2296554700	5.7780592300	6	6		L5951	0
Th	2	349.451800575	ritz_air	830		0.9706178400	4.5185806200	2	4		L5951	0
Th	2	349.477019050	ritz_air	62		4.3960065300	7.9437133000	10	8		L5951	0
Th	2	349.581583898	ritz_air	150		1.5150839550	5.0617295400	4	2		L2372	0
Th	2	349.615835693	ritz_air	150		1.1453685480	4.6916666700	10	10		L2372	0
Th	2	349.776156860	ritz_air	49		1.9478961570	5.4925688300	4	4		L2372	0
Th	2	349.801104266	ritz_air	130		1.3458886030	4.8903084700	8	10		L5951	0
Th	2	349.804953255	ritz_air	71		0.0000000000	3.5443808700	4	6		L5951	0
Th	2	349.826313740	ritz_air	190		1.1409354570	4.6850999000	8	8		L5951	0
Th	2	349.846082817	ritz_air	49		1.3782808200	4.9222449900	8	6		L2372	0
Th	2	349.868640609	ritz_air	190		2.8072633200	6.3509989900	10	10		L5951	0
Th	2	349.895620538	ritz_air	79		1.1884386710	4.7319011000	6	8		L5951	0
Th	2	349.901049932	ritz_air	810		0.1886910950	3.7320985300	6	8		L5951	0
Th	2	349.947494859	ritz_air	6		2.6405431850	6.1834803000	6	6		L2372	0
Th	2	349.999137122	ritz_air	280		1.2051633260	4.7475777200	8	8		L5951	0
Th	2	350.098769709	ritz_air	620		0.9941292080	4.5355354900	4	4		L5951	0
Th	2	350.116062150	ritz_air	44		0.9706178400	4.5118492000	2	4		L5951	0
Th	2	350.120426271	ritz_air	66		2.0537523000	5.5949395300	12	10		L2372	0
Th	2	350.126782904	ritz_air	150		1.8898786000	5.4310015300	10	8		L5951	0
Th	2	350.153304715	ritz_air	140		1.5483504220	5.0892051400	10	10		L5951	0
Th	2	350.184361692	ritz_air	170		2.5154627100	6.0560034000	12	10		L5951	0
Th	2	350.245752459	ritz_air	590		1.2632832800	4.8032033900	12	12		L5951	0
Th	2	350.264429256	ritz_air	45		1.1453685480	4.6850999000	10	8		L5951	0
Th	2	350.294897082	ritz_air	56		0.9089883420	4.4484118200	6	8		L5951	0
Th	2	350.364922067	ritz_air	7		2.9422261380	6.4809422200	10	8		L2372	0
Th	2	350.370303450	ritz_air	61		1.3458886030	4.8845503300	8	8		L5951	0
Th	2	350.378068444	ritz_air	460		1.1234336590	4.6620169600	6	4		L5951	0
Th	2	350.449620823	ritz_air	170		4.2489681900	7.7868290100	10	8		L5951	0
Th	2	350.461683922	ritz_air	310		1.7132555730	5.2509946200	8	6		L5951	0
Th	2	350.504016796	ritz_air	120		2.1973701400	5.7346819100	10	10		L5951	0
Th	2	350.510438445	ritz_air	14		1.7958273400	5.3330743000	12	14		L2372	0
Th	2	350.563753140	ritz_air	150		3.5736776200	7.1103866000	6	4		L5951	0
Th	2	350.585364692	ritz_air	67		3.9370202600	7.4735112000	6	4		L5951	0
Th	2	350.635203494	ritz_air	36		1.1884386710	4.7244269800	6	6		L2372	0
Th	2	350.638650380	ritz_air	72		1.5463529100	5.0823064700	6	4		L2372	0
Th	2	350.649678213	ritz_air	330		1.7132555730	5.2490979200	8	6		L5951	0
Th	2	350.785470097	ritz_air	150		1.8891023900	5.4235759800	4	2		L5951	0
Th	2	350.790677434	ritz_air	58		2.5182358900	6.0526570300	6	4		L2372	0
Th	2	350.908198627	ritz_air	52		1.4537679150	4.9870053400	2	4		L5951	0
Th	2	350.918463264	ritz_air	150		1.3107660780	4.8439001600	10	8		L2372	0
Th	2	350.968852210	ritz_air	62		2.8978308110	6.4304576400	4	6		L5951	0
Th	2	350.982237649	ritz_air	7		2.7449676800	6.2774597800	10	12		L2372	0
Th	2	351.012595448	ritz_air	62		2.1228103800	5.6549969700	4	6		L5951	0
Th	2	351.019545234	ritz_air	93		2.0961511600	5.6282678200	8	8		L5951	0
Th	2	351.029344752	ritz_air	85		4.5041726500	8.0361907000	4	2		L5951	0
Th	2	351.082883507	ritz_air	37		1.8999636900	5.4314431200	2	4		L2372	0
Th	2	351.095682796	ritz_air	74		2.2033312100	5.7346819100	12	10		L2372	0
Th	2	351.128440213	ritz_air	93		4.1704851200	7.7015064000	8	6		L5951	0
Th	2	351.153912757	ritz_air	88		1.3233004990	4.8540656000	6	4		L5951	0
Th	2	351.175969425	ritz_air	60		1.7699459200	5.3004892700	10	8		L2372	0
Th	2	351.199803549	ritz_air	230		3.5017865200	7.0320902600	6	4		L5951	0
Th	2	351.228159835	ritz_air	56		1.7958273400	5.3258460700	12	10		L5951	0
Th	2	351.239107648	ritz_air	22		1.9878570590	5.5177657600	6	8		L2372	0
Th	2	351.256595141	ritz_air	1100		0.5567214940	4.0864544600	6	4		L5951	0
Th	2	351.335242350	ritz_air	75		2.1414862600	5.6704290800	10	12		L2372	0
Th	2	351.374694488	ritz_air	220		1.2051633260	4.7337099300	8	10		L5951	0
Th	2	351.378006339	ritz_air	66		1.9031425700	5.4316559100	12	10		L5951	0
Th	2	351.421777587	ritz_air	82		1.8338494000	5.3619232400	8	8		L5951	0
Th	2	351.430158741	ritz_air	71		2.7294971000	6.2574868100	12	10		L5951	0
Th	2	351.475994519	ritz_air	58		1.5463529100	5.0738825300	6	6		L5951	0
Th	2	351.553116338	ritz_air	480		1.1655711010	4.6923268800	6	6		L5951	0
Th	2	351.596715543	ritz_air	250		1.1453685480	4.6716869900	10	12		L5951	0
Th	2	351.622984294	ritz_air	110		2.9422261380	6.4682811400	10	12		L2372	0
Th	2	351.642925418	ritz_air	76		1.5480274890	5.0738825300	8	6		L2372	0
Th	2	351.656152818	ritz_air	61		1.8338494000	5.3595718200	8	6		L2372	0
Th	2	351.671266702	ritz_air	130		1.3782808200	4.9038517200	8	10		L5951	0
Th	2	351.685585382	ritz_air	54		1.5150839550	5.0405113100	4	6		L5951	0
Th	2	351.700630248	ritz_air	92		3.4637555100	6.9890320500	12	12		L5951	0
Th	2	351.735897312	ritz_air	330		1.0388461350	4.5637692100	8	8		L5951	0
Th	2	351.758248056	ritz_air	110		1.2632832800	4.7879823900	12	10		L5951	0
Th	2	351.782969410	ritz_air	300		0.9941292080	4.5185806200	4	4		L5951	0
Th	2	351.790958463	ritz_air	120		1.5996909410	5.1240623100	4	6		L2372	0
Th	2	351.956652050	ritz_air	33		2.2296554700	5.7523676500	6	4		L2372	0
Th	2	351.971955984	ritz_air	33		2.4896855980	6.0122446000	8	6		L2372	0
Th	2	351.991056893	ritz_air	72		0.9089883420	4.4313562000	6	6		L5951	0
Th	2	352.048606686	ritz_air	8		3.1541867700	6.6759788200	6	6		L2372	0
Th	2	352.069549069	ritz_air	160		2.0851743580	5.6067569100	8	6		L5951	0
Th	2	352.074755407	ritz_air	100		3.1748771800	6.6964076600	10	8		L5951	0
Th	2	352.087516687	ritz_air	8		2.2296554700	5.7510583100	6	8		L2372	0
Th	2	352.167841335	ritz_air	69		1.3233004990	4.8439001600	6	8		L5951	0
Th	2	352.180718645	ritz_air	8		2.7912925500	6.3117635000	6	4		L2372	0
Th	2	352.252034977	ritz_air	33		2.2583010500	5.7780592300	4	6		L2372	0
Th	2	352.269484463	ritz_air	33		2.6024043400	6.1219881700	10	8		L2372	0
Th	2	352.280245229	ritz_air	73		3.3432592000	6.8627355200	4	4		L5951	0
Th	2	352.292177296	ritz_air	950bl		1.2868472560	4.8062043800	10	8		L5951	0
Th	2	352.337547960	ritz_air	41		1.7132555730	5.2321595100	8	10		L2372	0
Th	2	352.357601115	ritz_air	24		2.7716923300	6.2903960000	2	4		L2372	0
Th	2	352.420403260	ritz_air	83		0.7647786520	4.2828552800	8	6		L2372	0
Th	2	352.461821908	ritz_air	66		2.4945813900	6.0122446000	6	6		L2372	0
Th	2	352.507531659	ritz_air	16		2.6024043400	6.1196114100	10	12		L2372	0
Th	2	352.523851855	ritz_air	25		2.2583010500	5.7753452900	4	6		L2372	0
Th	2	352.612968767	ritz_air	210		1.1884386710	4.7045940400	6	6		L2372	0
Th	2	352.656269900	ritz_air	67		1.9159322770	5.4316559100	8	10		L2372	0
Th	2	352.661230175	ritz_air	67		1.1655711010	4.6812452800	6	8		L2372	0
Th	2	352.663786832	ritz_air	67		1.9878570590	5.5035057600	6	6		L5951	0
Th	2	352.687438913	ritz_air	41		2.6200092300	6.1354222000	4	2		L2372	0
Th	2	352.726087851	ritz_air	120		2.3524486200	5.8674763500	8	6		L5951	0
Th	2	352.774544310	ritz_air	130		2.9159127100	6.4304576400	8	6		L5951	0
Th	2	352.836991366	ritz_air	84		1.3782808200	4.8922037100	8	8		L2372	0
Th	2	352.910083160	ritz_air	140		3.2962767700	6.8094718900	4	4		L5951	0
Th	2	352.982867876	ritz_air	560		0.8296262910	4.3420970000	4	4		L5951	0
Th	2	352.996292328	ritz_air	1200		1.2632832800	4.7756204000	12	14		L5951	0
Th	2	353.093605352	ritz_air	17		3.0270299000	6.5383990000	4	4		L2372	0
Th	2	353.114380694	ritz_air	68		1.9159322770	5.4270948000	8	6		L2372	0
Th	2	353.205990253	ritz_air	25		2.9159127100	6.4261645700	8	8		L2372	0
Th	2	353.265042439	ritz_air	120		2.2464326920	5.7560978000	4	2		L5951	0
Th	2	353.287719271	ritz_air	130		1.8338494000	5.3432892000	8	6		L5951	0
Th	2	353.293789832	ritz_air	250		2.2464326920	5.7558121900	4	4		L5951	0
Th	2	353.399435002	ritz_air	120		3.0229577400	6.5312881400	8	6		L5951	0
Th	2	353.472101691	ritz_air	430		1.3107660780	4.8183752400	10	12		L2372	0
Th	2	353.633987329	ritz_air	68		2.6883180870	6.1943215500	8	8		L2372	0
Th	2	353.687344053	ritz_air	8		2.3620018030	5.8674763500	4	6		L2372	0
Th	2	353.761676173	ritz_air	28		2.7449676800	6.2497056600	10	8		L2372	0
Th	2	353.764321853	ritz_air	100		1.9878570590	5.4925688300	6	4		L5951	0
Th	2	353.817041414	ritz_air	610		1.1409354570	4.6451250100	8	6		L5951	0
Th	2	353.922338501	ritz_air	130		1.9478961570	5.4510432000	4	2		L5951	0
Th	2	353.951292949	ritz_air	140		1.5150839550	5.0179444000	4	4		L2372	0
Th	2	354.033337055	ritz_air	1700		0.5567214940	4.0587701800	6	8		L5951	0
Th	2	354.059842874	ritz_air	7200		0.0000000000	3.5017865200	4	6		L5951	0
Th	2	354.106000748	ritz_air	71		2.4896855980	5.9910156600	8	6		L5951	0
Th	2	354.132349527	ritz_air	9		2.9381350600	6.4392046000	8	6		L2372	0
Th	2	354.262771081	ritz_air	240		1.0489500950	4.5487307200	4	6		L5951	0
Th	2	354.298194195	ritz_air	91		1.2051633260	4.7045940400	8	6		L5951	0
Th	2	354.321382161	ritz_air	52		1.4537679150	4.9529696100	2	2		L5951	0
Th	2	354.331330720	ritz_air	38		2.7912925500	6.2903960000	6	4		L2372	0
Th	2	354.363239930	ritz_air	99		2.0961511600	5.5949395300	8	10		L5951	0
Th	2	354.365292458	ritz_air	74		1.6699392420	5.1687073500	10	8		L5951	0
Th	2	354.444750902	ritz_air	130		4.1704851200	7.6684689000	8	6		L5951	0
Th	2	354.537363732	ritz_air	96		1.8034192550	5.3004892700	6	8		L2372	0
Th	2	354.578811397	ritz_air	96		1.1884386710	4.6850999000	6	8		L2372	0
Th	2	354.600653017	ritz_air	180		1.1655711010	4.6620169600	6	4		L5951	0
Th	2	354.619334824	ritz_air	200		1.6426306130	5.1388922700	10	12		L5951	0
Th	2	354.629776511	ritz_air	580		0.1886910950	3.6848498000	6	4		L5951	0
Th	2	354.726811481	ritz_air	100		1.3233004990	4.8185028400	6	6		L5951	0
Th	2	354.810964136	ritz_air	100		4.6580567800	8.1524301400	10	8		L5951	0
Th	2	354.918945924	ritz_air	10		2.9919911200	6.4853013400	4	4		L2372	0
Th	2	354.960379587	ritz_air	21		1.5463529100	5.0392553700	6	6		L2372	0
Th	2	355.019318756	ritz_air	10		2.9381350600	6.4304576400	8	6		L2372	0
Th	2	355.075158127	ritz_air	180		1.3233004990	4.8150738700	6	4		L5951	0
Th	2	355.130637405	ritz_air	170		1.5480274890	5.0392553700	8	6		L5951	0
Th	2	355.288373003	ritz_air	120		1.8891023900	5.3787802800	4	6		L5951	0
Th	2	355.412516958	ritz_air	690		1.5585426260	5.0470015900	8	8		L5951	0
Th	2	355.439202827	ritz_air	240		1.2041298140	4.6923268800	8	6		L5951	0
Th	2	355.565898439	ritz_air	44		1.4352908430	4.9222449900	4	6		L2372	0
Th	2	355.583497970	ritz_air	56		2.1414862600	5.6282678200	10	8		L2372	0
Th	2	355.611872274	ritz_air	260		1.2051633260	4.6916666700	8	10		L5951	0
Th	2	355.624651564	ritz_air	70		4.2371033600	7.7234814100	6	4		L5951	0
Th	2	355.732972449	ritz_air	160		0.7647786520	4.2500951000	8	8		L5951	0
Th	2	355.848030069	ritz_air	710		0.7647786520	4.2489681900	8	10		L5951	0
Th	2	355.874461874	ritz_air	24		2.5998263800	6.0837571400	8	6		L2372	0
Th	2	355.891470253	ritz_air	12		1.5463529100	5.0301171600	6	8		L2372	0
Th	2	355.913669968	ritz_air	12		1.9478961570	5.4314431200	4	4		L2372	0
Th	2	355.933209999	ritz_air	130		4.4045597900	7.8879155100	12	10		L5951	0
Th	2	355.936070736	ritz_air	66		2.3620018030	5.8453295000	4	2		L5951	0
Th	2	355.948963055	ritz_air	24		2.3329941000	5.8161956500	14	14		L2372	0
Th	2	355.986027597	ritz_air	36		1.7132555730	5.1960944600	8	10		L2372	0
Th	2	356.043102292	ritz_air	450		0.5567214940	4.0390020800	6	8		L5951	0
Th	2	356.046646205	ritz_air	1500		0.7741939000	4.2564398200	2	2		L5951	0
Th	2	356.062622318	ritz_air	1800		1.5480274890	5.0301171600	8	8		L2372	0
Th	2	356.074995504	ritz_air	170		1.5585426260	5.0405113100	8	6		L5951	0
Th	2	356.095647821	ritz_air	520		1.5483504220	5.0301171600	10	8		L5951	0
Th	2	356.098148465	ritz_air	360		1.0669884350	4.5487307200	6	6		L5951	0
Th	2	356.128557295	ritz_air	24		2.6405431850	6.1219881700	6	8		L2372	0
Th	2	356.187434454	ritz_air	88		1.1409354570	4.6218049800	8	8		L5951	0
Th	2	356.472773929	ritz_air	76		3.5443808700	7.0224641100	6	8		L5951	0
Th	2	356.561649816	ritz_air	100		1.3107660780	4.7879823900	10	10		L5951	0
Th	2	356.571990479	ritz_air	660		1.2041298140	4.6812452800	8	8		L2372	0
Th	2	356.573353830	ritz_air	240		2.3329941000	5.8100962600	14	12		L5951	0
Th	2	356.641638415	ritz_air	270		1.1453685480	4.6218049800	10	8		L5951	0
Th	2	356.673615650	ritz_air	130		2.2464326920	5.7225574400	4	6		L2372	0
Th	2	356.720174641	ritz_air	140		3.6073778700	7.0830489100	6	4		L5951	0
Th	2	356.806573892	ritz_air	220		0.8307172240	4.3055466500	10	8		L5951	0
Th	2	356.872080764	ritz_air	220		1.5996909410	5.0738825300	4	6		L5951	0
Th	2	356.898493566	ritz_air	140		1.6699392420	5.1438737200	10	8		L5951	0
Th	2	357.000978963	ritz_air	95		4.1391416900	7.6120789000	10	8		L5951	0
Th	2	357.063952183	ritz_air	250		0.7647786520	4.2371033600	8	6		L5951	0
Th	2	357.093866888	ritz_air	65*		2.0851743580	5.5572081700	8	6		L5951	0
Th	2	357.094012926	ritz_air	65*		4.5641582700	8.0361907000	2	2		L5951	0
Th	2	357.259239486	ritz_air	240		1.2632832800	4.7337099300	12	10		L5951	0
Th	2	357.282936590	ritz_air	62		2.8072633200	6.2774597800	10	12		L5951	0
Th	2	357.331899203	ritz_air	240		0.8680655920	4.3377865600	4	4		L5951	0
Th	2	357.341213602	ritz_air	1000		1.0489500950	4.5185806200	4	4		L5951	0
Th	2	357.423971921	ritz_air	440		1.0669884350	4.5358156000	6	8		L5951	0
Th	2	357.452836357	ritz_air	180		1.0669884350	4.5355354900	6	4		L5951	0
Th	2	357.483038138	ritz_air	27		1.8034192550	5.2716732700	6	8		L2372	0
Th	2	357.600685447	ritz_air	180		4.4130354400	7.8801484300	8	8		L5951	0
Th	2	357.634298106	ritz_air	2000		0.8307172240	4.2975043600	10	12		L5951	0
Th	2	357.695284819	ritz_air	27		1.1884386710	4.6546347100	6	4		L2372	0
Th	2	357.754808154	ritz_air	190		1.3782808200	4.8439001600	8	8		L5951	0
Th	2	357.823675898	ritz_air	130		1.7699459200	5.2348982600	10	8		L5951	0
Th	2	357.918808410	ritz_air	110		1.5463529100	5.0103842900	6	8		L5951	0
Th	2	358.035837564	ritz_air	800		1.0489500950	4.5118492000	4	4		L5951	0
Th	2	358.043816620	ritz_air	180		1.6699392420	5.1327611800	10	10		L5951	0
Th	2	358.106728832	ritz_air	41		1.7699459200	5.2321595100	10	10		L2372	0
Th	2	358.125319622	ritz_air	270		1.5483504220	5.0103842900	10	8		L5951	0
Th	2	358.303132443	ritz_air	610		1.3458886030	4.8062043800	8	8		L5951	0
Th	2	358.323660733	ritz_air	13		3.2962767700	6.7563943000	4	6		L2372	0
Th	2	358.341586353	ritz_air	41		1.7484002000	5.2083446500	2	2		L2372	0
Th	2	358.405776895	ritz_air	190		2.0961511600	5.5554759300	8	8		L5951	0
Th	2	358.418724232	ritz_air	61		2.3864813590	5.8456811700	6	4		L5951	0
Th	2	358.607407860	ritz_air	280		2.0537523000	5.5111320300	12	10		L5951	0
Th	2	358.657399745	ritz_air	68		1.5480274890	5.0049253100	8	10		L2372	0
Th	2	358.679341400	ritz_air	230		1.1884386710	4.6451250100	6	6		L5951	0
Th	2	358.690907381	ritz_air	76		1.5483504220	5.0049253100	10	10		L5951	0
Th	2	358.796440582	ritz_air	55		1.7699459200	5.2255041200	10	12		L2372	0
Th	2	358.807491430	ritz_air	27		1.7132555730	5.1687073500	8	8		L2372	0
Th	2	358.924127494	ritz_air	280		1.1409354570	4.5952643500	8	10		L2372	0
Th	2	358.932653692	ritz_air	390		0.2306029750	3.6848498000	4	4		L5951	0
Th	2	358.965894261	ritz_air	41		1.2041298140	4.6580567800	8	10		L2372	0
Th	2	358.999977046	ritz_air	13		2.6024043400	6.0560034000	10	10		L2372	0
Th	2	359.015131953	ritz_air	110		2.1414862600	5.5949395300	10	10		L5951	0
Th	2	359.017852654	ritz_air	310		0.8307172240	4.2841443300	10	10		L5951	0
Th	2	359.038449963	ritz_air	930		0.8296262910	4.2828552800	4	6		L5951	0
Th	2	359.044413501	ritz_air	71		2.3620018030	5.8151734300	4	6		L5951	0
Th	2	359.208711855	ritz_air	210		1.0669884350	4.5185806200	6	4		L5951	0
Th	2	359.263345939	ritz_air	55		1.7484002000	5.1994674900	2	4		L5951	0
Th	2	359.293167627	ritz_air	42		2.0851743580	5.5359552100	8	8		L2372	0
Th	2	359.309903942	ritz_air	95		4.2178487500	7.6684689000	4	6		L5951	0
Th	2	359.351208590	ritz_air	110		2.8072633200	6.2574868100	10	10		L5951	0
Th	2	359.385342390	ritz_air	260		1.1453685480	4.5952643500	10	10		L5951	0
Th	2	359.417715737	ritz_air	67		2.7294971000	6.1790821700	12	10		L5951	0
Th	2	359.441805948	ritz_air	60		2.7449676800	6.1943215500	10	8		L5951	0
Th	2	359.488078878	ritz_air	140		1.3107660780	4.7596759500	10	8		L5951	0
Th	2	359.490772572	ritz_air	310		1.6621858400	5.1110698600	14	12		L5951	0
Th	2	359.513662474	ritz_air	210		0.5099915580	3.9586560000	6	4		L5951	0
Th	2	359.627231755	ritz_air	72		1.8034192550	5.2509946200	6	6		L5951	0
Th	2	359.635267827	ritz_air	190		1.5463529100	4.9938512300	6	4		L5951	0
Th	2	359.792580390	ritz_air	190		1.9159322770	5.3619232400	8	8		L2372	0
Th	2	360.005762361	ritz_air	120		1.9031425700	5.3470929500	12	12		L2372	0
Th	2	360.038257741	ritz_air	140		1.9159322770	5.3595718200	8	6		L5951	0
Th	2	360.090026091	ritz_air	80		1.9878570590	5.4310015300	6	8		L5951	0
Th	2	360.163471032	ritz_air	87		2.8072633200	6.2497056600	10	8		L5951	0
Th	2	360.184450442	ritz_air	110		1.7790974700	5.2213393000	2	4		L5951	0
Th	2	360.200406557	ritz_air	270		4.0864544600	7.5285438100	4	4		L5951	0
Th	2	360.206166042	ritz_air	1800		2.1978984910	5.6399328000	12	10		L5951	0
Th	2	360.300761439	ritz_air	64		1.6699392420	5.1110698600	10	12		L5951	0
Th	2	360.350836353	ritz_air	94		1.5463529100	4.9870053400	6	4		L2372	0
Th	2	360.367533660	ritz_air	23		2.4945813900	5.9350744100	6	4		L2372	0
Th	2	360.395919981	ritz_air	120		1.3782808200	4.8185028400	8	6		L2372	0
Th	2	360.406040591	ritz_air	160		1.0388461350	4.4789715600	8	10		L5951	0
Th	2	360.423195015	ritz_air	1200		1.2051633260	4.6451250100	8	6		L5951	0
Th	2	360.439081113	ritz_air	420		1.5463529100	4.9861629800	6	6		L5951	0
Th	2	360.464822752	ritz_air	88		1.5996909410	5.0392553700	4	6		L5951	0
Th	2	360.506724559	ritz_air	320		2.3329941000	5.7721587500	14	12		L5951	0
Th	2	360.614637393	ritz_air	71		1.5480274890	4.9861629800	8	6		L2372	0
Th	2	360.647324825	ritz_air	23		1.8338494000	5.2716732700	8	8		L2372	0
Th	2	360.668231217	ritz_air	240		1.3458886030	4.7835132000	8	6		L5951	0
Th	2	360.753544223	ritz_air	47		1.3107660780	4.7475777200	10	8		L2372	0
Th	2	360.772614142	ritz_air	76		2.5154627100	5.9520926900	12	10		L5951	0
Th	2	360.799336035	ritz_air	47		1.3233004990	4.7596759500	6	8		L2372	0
Th	2	360.803881208	ritz_air	47		1.7958273400	5.2321595100	12	10		L2372	0
Th	2	360.842177086	ritz_air	130		1.8898786000	5.3258460700	10	10		L5951	0
Th	2	360.894018459	ritz_air	170		3.4452533900	6.8807272900	10	10		L5951	0
Th	2	361.025430360	ritz_air	480		1.3233004990	4.7575239100	6	4		L5951	0
Th	2	361.047452041	ritz_air	6600		0.5099915580	3.9440054900	6	6		L5951	0
Th	2	361.106864368	ritz_air	310		1.6621858400	5.0956347800	14	16		L5951	0
Th	2	361.115556611	ritz_air	350		1.1884386710	4.6218049800	6	8		L5951	0
Th	2	361.142657602	ritz_air	610		0.9089883420	4.3420970000	6	4		L5951	0
Th	2	361.159554962	ritz_air	49		0.7703746220	4.2033226500	10	8		L2372	0
Th	2	361.175236007	ritz_air	120		2.3864813590	5.8192803400	6	4		L5951	0
Th	2	361.182502882	ritz_air	520		0.5099915580	3.9427214800	6	8		L5951	0
Th	2	361.314168851	ritz_air	98		1.8034192550	5.2348982600	6	8		L2372	0
Th	2	361.464634674	ritz_air	110		2.9381350600	6.3681856400	8	6		L5951	0
