file,segment,ok,error,exact,relres,relres_full,delta_px,stretch_ppm,c0,c1,c2,c3,n_ref,windows_used,windows_total,on_model_lo,on_model_hi,n_native,pitch_start,pitch_end,max_window_relres,seconds
"1917-Test #1917 15 15, Mar 25 2024.03.25.15.15.csv",VIS,1,,1,6.395037497460433e-11,0.0002766810321855648,1.9004634948329393,-44.37203482594104,0.06334878316109797,-5.732627697598568e-06,3.1777455302452783e-10,2.8813688196383834e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416672911853425,0.11290936353123016,0.00018200304413996414,30.57462763786316
"1917-Test #1917 15 15, Mar 25 2024.03.25.15.15.csv",NIR,1,,1,6.662369666739437e-11,6.036448362986898e-05,1.3053684930636054,-141.71487003241907,0.04351228310212018,-2.543883504587127e-05,1.6090244471002686e-09,1.2699658585582787e-13,866.3041450272946,13,13,623.0333333334336,943.8999999998048,1922,0.19826431874491846,0.1562119169449261,0.0007811802756967634,30.57464075088501
"1908-Test #1908 12 16, Mar 25 2024.03.25.12.16.csv",UV,1,,1,7.178356895558274e-11,0.0014299307165571173,0.7922609324909997,194.56736626388664,0.02640869774969999,1.7265747907910084e-05,-8.439791470159693e-10,-9.565478845902824e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0027648356914594207,36.610832929611206
"1908-Test #1908 12 16, Mar 25 2024.03.25.12.16.csv",VIS,1,,1,6.340325462831704e-11,8.160650147902262e-05,-1.3167651925396542,161.49736187299683,-0.04389217308465514,2.08645885498357e-05,1.600857117477223e-09,-3.248227270920195e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00027827717090219637,36.61085486412048
"1908-Test #1908 12 16, Mar 25 2024.03.25.12.16.csv",NIR,1,,1,6.007936943756367e-11,0.00036734169468493363,3.469827574474669,131.569890686499,0.11566091914915563,2.3617738529566425e-05,-1.493988857124945e-09,-1.1790885970383832e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.001370346036729953,36.61086654663086
"1910-Test #1910 12 16, Mar 25 2024.03.25.12.16.csv",UV,1,,1,7.384126100957383e-11,0.008521961476104756,0.7922609324909667,194.56736626368755,0.02640869774969889,1.726574790789242e-05,-8.439791470134753e-10,-9.565478842489849e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0031609757841112554,36.55615949630737
"1910-Test #1910 12 16, Mar 25 2024.03.25.12.16.csv",VIS,1,,1,6.358766361550247e-11,0.00018543690941160264,-1.3167651925396902,161.4973618729905,-0.04389217308465634,2.0864588549834887e-05,1.6008571174825947e-09,-3.248227271873426e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.0005056107017156074,36.55618119239807
"1910-Test #1910 12 16, Mar 25 2024.03.25.12.16.csv",NIR,1,,1,5.906410198686182e-11,0.00036276823306805115,3.469827574474684,131.56989068651478,0.11566091914915612,2.3617738529569257e-05,-1.4939888571420616e-09,-1.1790885970686257e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0024386164466674307,36.55619406700134
"1914-Test #1914 12 17, Mar 25 2024.03.25.12.17.csv",UV,1,,1,7.689356231061505e-11,0.0035472650363885727,0.7922609324908203,194.56736626369695,0.02640869774969401,1.7265747907893252e-05,-8.439791470072541e-10,-9.565478842716295e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.00482305411398062,35.716819047927856
"1914-Test #1914 12 17, Mar 25 2024.03.25.12.17.csv",VIS,1,,1,6.347659713230364e-11,1.4256734724028733e-05,-1.3167651925396509,161.4973618728439,-0.043892173084655026,2.0864588549815944e-05,1.6008571174716147e-09,-3.2482272688078187e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0005546816212569463,35.71685338020325
"1914-Test #1914 12 17, Mar 25 2024.03.25.12.17.csv",NIR,1,,1,5.912788198287744e-11,0.00020969982019325648,3.469827574475359,131.56989068632495,0.11566091914917863,2.3617738529535186e-05,-1.4939888572022442e-09,-1.1790885960826463e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.00232129755983198,35.71687626838684
"992-Test #992 10 36, Mar 25 2024.03.25.10.36.csv",UV,1,,1,6.331364299698229e-11,0.0005590690430676814,0.4380931175813612,126.21441359009745,0.014603103919378708,1.1200163158069118e-05,-5.474830287450184e-10,-6.205058121220746e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0009132355103454463,30.79545497894287
"992-Test #992 10 36, Mar 25 2024.03.25.10.36.csv",VIS,1,,1,6.824431144692998e-11,0.00017316462403360768,1.7162243080841826,61.60189450405082,0.057207476936139416,7.95863268483715e-06,-4.411678337383218e-10,-4.0002128755214323e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.0004744810007974916,30.79547643661499
"992-Test #992 10 36, Mar 25 2024.03.25.10.36.csv",NIR,1,,1,6.42814459657033e-11,0.00024069413532909177,2.023982069844637,303.19287575921345,0.06746606899482123,5.4425294619806336e-05,-3.442784644329518e-09,-2.717124129464301e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0016405526601774053,30.79548978805542
"999-Test #999 10 37, Mar 25 2024.03.25.10.37.csv",UV,1,,1,6.389010900391186e-11,0.00029276249281089047,0.43809311758132935,126.2144135901082,0.014603103919377644,1.120016315807007e-05,-5.474830287474068e-10,-6.205058121350365e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0008122537599389844,27.81170129776001
"999-Test #999 10 37, Mar 25 2024.03.25.10.37.csv",VIS,1,,1,6.373941156160392e-11,4.635272410946087e-05,1.7162243080839015,61.60189450399504,0.05720747693613005,7.958632684829944e-06,-4.4116783372436767e-10,-4.000212875582915e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00031949569818689755,27.811724424362183
"999-Test #999 10 37, Mar 25 2024.03.25.10.37.csv",NIR,1,,1,6.908134132300595e-11,0.000924612150081764,2.0239820698450544,303.19287575920765,0.06746606899483515,5.44252946198053e-05,-3.442784644377308e-09,-2.7171241292795504e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.001187400676628742,27.81173801422119
"989-Test #989 10 35, Mar 25 2024.03.25.10.35.csv",UV,1,,1,6.51906904403511e-11,0.000795728139064776,0.43809311758136643,126.21441359001518,0.014603103919378881,1.1200163158061818e-05,-5.474830287531163e-10,-6.205058120663661e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.078695451692397,0.0006732504869114213,33.711169719696045
"989-Test #989 10 35, Mar 25 2024.03.25.10.35.csv",VIS,1,,1,6.784571095701618e-11,0.00037611518546781705,1.7162243080841855,61.601894504234444,0.05720747693613951,7.958632684860874e-06,-4.4116783373679466e-10,-4.000212879366706e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0005594307008048849,33.711193323135376
"989-Test #989 10 35, Mar 25 2024.03.25.10.35.csv",NIR,1,,1,6.584327310519954e-11,0.00024103002306497966,2.0239820698449513,303.19287575926853,0.06746606899483171,5.442529461981623e-05,-3.44278464435711e-09,-2.717124129666773e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.0009265859846052046,33.71120810508728
"993-Test #993 10 36, Mar 25 2024.03.25.10.36.csv",UV,1,,1,6.414846777129746e-11,0.0007215449534705272,0.43809311758135266,126.2144135900894,0.014603103919378422,1.1200163158068403e-05,-5.474830287457826e-10,-6.205058120899303e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0007396071412054811,31.670515298843384
"993-Test #993 10 36, Mar 25 2024.03.25.10.36.csv",VIS,1,,1,6.788282423877362e-11,7.44619556816892e-05,1.7162243080840218,61.60189450411226,0.05720747693613406,7.958632684845087e-06,-4.4116783373075945e-10,-4.000212876849752e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0004052570021526207,31.6705379486084
"993-Test #993 10 36, Mar 25 2024.03.25.10.36.csv",NIR,1,,1,6.38322731263871e-11,0.0007711066730392057,2.0239820698445152,303.1928757592463,0.06746606899481718,5.442529461981224e-05,-3.4427846443337754e-09,-2.717124129582909e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.001343824119255169,31.670550107955933
"998-Test #998 10 37, Mar 25 2024.03.25.10.37.csv",UV,1,,1,6.300450789557205e-11,0.0002713354350356692,0.438093117581335,126.21441359006202,0.014603103919377834,1.1200163158065974e-05,-5.474830287472972e-10,-6.205058120864152e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0008658736869104047,31.179110050201416
"998-Test #998 10 37, Mar 25 2024.03.25.10.37.csv",VIS,1,,1,6.34196059955967e-11,4.293580020424277e-05,1.716224308084256,61.60189450419276,0.057207476936141866,7.958632684855489e-06,-4.4116783374794056e-10,-4.000212878206984e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136981967,0.11292126294438276,0.00029732093543878894,31.17913055419922
"998-Test #998 10 37, Mar 25 2024.03.25.10.37.csv",NIR,1,,1,6.627018677944937e-11,0.0003070272962357243,2.0239820698447715,303.1928757588912,0.06746606899482571,5.44252946197485e-05,-3.442784644371348e-09,-2.7171241283728405e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874381966,0.0015010694154228748,31.179144144058228
Alaskire MDD27 box 26_20260614_083522_AM_AverageSpectrum.csv,UV,1,,1,7.042275323388689e-11,0.0002551772740793792,0.3549209990634606,99.51057649881209,0.01183069996878202,8.830486638078062e-06,-4.3164920256673106e-10,-4.8922234341213116e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599168483470066,0.07869336177105879,0.0005546574399284257,29.413837909698486
Alaskire MDD27 box 26_20260614_083522_AM_AverageSpectrum.csv,VIS,1,,1,6.243791030774141e-11,7.3688740760037975e-06,-0.7952281038324946,25.93632405699495,-0.026507603461083155,3.3508332499571824e-06,-1.8574545457670381e-10,-1.6842136620763937e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416771966099759,0.11291725819194198,5.139584937806461e-05,29.413864612579346
Alaskire MDD27 box 26_20260614_083522_AM_AverageSpectrum.csv,NIR,1,,1,5.978956160440405e-11,0.0002669533680547126,-1.8981417937418674,3.6402671458451574,-0.06327139312472892,6.534540477289024e-07,-4.1327148905443843e-11,-3.2618041971623536e-15,866.0271987885003,13,13,623.0333333334336,943.7999999998049,1922,0.19829297584658434,0.15623449579732096,4.108827341702997e-05,29.413883686065674
MDD))6 Box21 61.4m JNC_20260614_123107_PM_AverageSpectrum.csv,UV,1,,1,5.985882211098257e-11,0.00019724437660058246,1.182967335209534,177.27421302959095,0.03943224450698447,1.5731167726199377e-05,-7.689662528135867e-10,-8.715299470164417e-14,919.5663461700353,13,13,195.53333333333273,358.9666666667471,2091,0.09599910867066797,0.07869944778366289,0.0047235876657988314,29.622342586517334
MDD))6 Box21 61.4m JNC_20260614_123107_PM_AverageSpectrum.csv,VIS,1,,1,6.134556973232319e-11,7.494535467531178e-05,0.24974006801316362,-7.178485990291572,0.00832466893377212,-9.274216919777242e-07,5.14094111126995e-11,4.6614796258790035e-15,935.662048746658,13,13,368.0000000000832,616.5333333334358,1987,0.14167253121519252,0.11291353985461683,3.928281530971482e-05,29.622365951538086
MDD))6 Box21 61.4m JNC_20260614_123107_PM_AverageSpectrum.csv,NIR,1,,1,6.739794840695453e-11,0.0003967520854254519,1.7854044791792016,104.56726324004424,0.05951348263930672,1.87705733361161e-05,-1.187331561063457e-09,-9.370879174145437e-14,866.4887758531573,13,13,623.0333333334336,943.9333333331381,1922,0.19831287436159073,0.15625017378306438,0.0010504089481323815,29.62238049507141
MDD011 Box 20 224-233ft 69.25m JNC_20260614_024432_PM_AverageSpectrum.csv,UV,1,,1,5.623588975669079e-11,0.0003716857649751977,1.1829673352096295,177.27421302956205,0.03943224450698765,1.5731167726196812e-05,-7.689662528183179e-10,-8.715299469669915e-14,919.5663461700353,13,13,195.53333333333273,358.9666666667471,2091,0.09599910867066797,0.07869944778366289,0.004510056651677599,27.379812717437744
MDD011 Box 20 224-233ft 69.25m JNC_20260614_024432_PM_AverageSpectrum.csv,VIS,1,,1,6.214266734308753e-11,0.00010593046565065968,0.24974006801314108,-7.178485990311032,0.00832466893377137,-9.274216919802383e-07,5.1409411115057485e-11,4.661479642117118e-15,935.662048746658,13,13,368.0000000000832,616.5333333334358,1987,0.14167253121513568,0.11291353985473052,3.378340207796645e-05,27.379831790924072
MDD011 Box 20 224-233ft 69.25m JNC_20260614_024432_PM_AverageSpectrum.csv,NIR,1,,1,6.564436044521562e-11,0.00037921831206511123,1.7854044791791877,104.56726324035789,0.05951348263930625,1.87705733361724e-05,-1.1873315610638742e-09,-9.370879182789172e-14,866.4887758531573,13,13,623.0333333334336,943.9333333331381,1922,0.19831287436159073,0.15625017378306438,0.001071757398222597,27.37984299659729
"996-Test #996 10 37, Mar 25 2024.03.25.10.37.csv",UV,1,,1,6.23186937778523e-11,0.0005159643621775614,0.4380931175813726,126.21441359010032,0.014603103919379086,1.1200163158069374e-05,-5.474830287486952e-10,-6.205058121464635e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0007094416454520819,33.710076332092285
"996-Test #996 10 37, Mar 25 2024.03.25.10.37.csv",VIS,1,,1,6.550152123456598e-11,6.879372009137707e-05,1.7162243080838995,61.60189450399928,0.05720747693612998,7.958632684830493e-06,-4.411678337282543e-10,-4.0002128752740746e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0003545676344687057,33.71009182929993
"996-Test #996 10 37, Mar 25 2024.03.25.10.37.csv",NIR,1,,1,6.284651186483787e-11,0.0008464144122013638,2.0239820698448643,303.1928757593309,0.0674660689948288,5.442529461982742e-05,-3.4427846443545604e-09,-2.71712412984678e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550792357,0.15628102874370597,0.00117817028128557,33.71010136604309
"994-Test #994 10 36, Mar 25 2024.03.25.10.36.csv",UV,1,,1,6.541115553278044e-11,0.0001719711906889569,0.43809311758132513,126.21441359014356,0.014603103919377504,1.120016315807321e-05,-5.474830287469501e-10,-6.205058121395971e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416128161,0.07869545169245384,0.0009088451694662607,34.81903839111328
"994-Test #994 10 36, Mar 25 2024.03.25.10.36.csv",VIS,1,,1,6.72069010843128e-11,0.00037061267887048287,1.7162243080839465,61.60189450402711,0.057207476936131554,7.958632684834088e-06,-4.411678337211579e-10,-4.000212874825086e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.0004060949619124706,34.81906175613403
"994-Test #994 10 36, Mar 25 2024.03.25.10.36.csv",NIR,1,,1,6.50932071270061e-11,4.661619327085021e-05,2.0239820698452013,303.19287575908936,0.06746606899484005,5.442529461978406e-05,-3.442784644386135e-09,-2.7171241290794503e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0022079070682394153,34.81907510757446
"997-Test #997 10 37, Mar 25 2024.03.25.10.37.csv",UV,1,,1,6.244575586641861e-11,0.0014208827844613564,0.4380931175813642,126.21441359014307,0.014603103919378807,1.1200163158073167e-05,-5.474830287490704e-10,-6.20505812193492e-14,919.5663461700353,13,13,195.4999999999994,358.9333333334137,2091,0.09599423416125319,0.07869545169245384,0.0011147179073957613,34.51083421707153
"997-Test #997 10 37, Mar 25 2024.03.25.10.37.csv",VIS,1,,1,6.312331968289058e-11,0.0002572867524853105,1.7162243080842836,61.60189450433429,0.05720747693614279,7.958632684873773e-06,-4.4116783374128517e-10,-4.000212881978814e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1986,0.14168222136987652,0.11292126294438276,0.00041517205697149274,34.51085591316223
"997-Test #997 10 37, Mar 25 2024.03.25.10.37.csv",NIR,1,,1,6.426603794267547e-11,0.0006521121865592052,2.0239820698446076,303.19287575920094,0.06746606899482026,5.442529461980409e-05,-3.4427846443525305e-09,-2.717124129264965e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19835203550803726,0.15628102874370597,0.0014429025315217446,34.5108687877655
MDD017-24-15 #2 Kaleb_20260617_105905_AM_AverageSpectrum.csv,UV,1,,1,6.261748050586908e-11,0.00036738597957987936,-0.9788387883053427,157.7669946471873,-0.03262795961017809,1.400011322593786e-05,1.224904901193037e-09,-2.92427885751869e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.00301051248100782,28.530332803726196
MDD017-24-15 #2 Kaleb_20260617_105905_AM_AverageSpectrum.csv,VIS,1,,1,7.197980143085381e-11,0.00013983983094363313,1.5289360418916869,29.695099447319894,0.05096453472972289,3.836446767483571e-06,-2.1266428244670552e-10,-1.928295584274224e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.000405375748990326,28.530362606048584
MDD017-24-15 #2 Kaleb_20260617_105905_AM_AverageSpectrum.csv,NIR,1,,1,6.856814778800529e-11,0.0004673842644623837,2.145088720233339,209.5681648511457,0.0715029573411113,3.7618987868349166e-05,-2.379587087365705e-09,-1.8780646272861594e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.0039781268958249206,28.530380487442017
MDD017-24-15 2nd #2 Kaleb_20260617_110602_AM_AverageSpectrum.csv,UV,1,,1,6.707701837063164e-11,0.0005487374972033506,-0.9788387883053739,157.76699464720642,-0.03262795961017913,1.400011322593956e-05,1.2249049011949576e-09,-2.9242788577025145e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.003192982547455599,27.70293951034546
MDD017-24-15 2nd #2 Kaleb_20260617_110602_AM_AverageSpectrum.csv,VIS,1,,1,7.327366702928731e-11,7.871815429764979e-05,1.5289360418918052,29.69509944725789,0.05096453472972684,3.83644676747556e-06,-2.1266428245523006e-10,-1.92829558223753e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.00041895067432318515,27.702966928482056
MDD017-24-15 2nd #2 Kaleb_20260617_110602_AM_AverageSpectrum.csv,NIR,1,,1,6.712462718025898e-11,0.0005991434750205103,2.145088720233432,209.56816485117062,0.07150295734111439,3.7618987868353645e-05,-2.3795870873731607e-09,-1.8780646274091662e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.00402156298778768,27.70298171043396
MDD006 B0x 21 63.5m JNC_20260614_121156_PM_AverageSpectrum.csv,UV,1,,1,5.3821783273537924e-11,0.0003094123405811335,1.182967335209593,177.27421302960406,0.03943224450698644,1.573116772620054e-05,-7.689662528162595e-10,-8.715299470385359e-14,919.5663461700353,13,13,195.53333333333273,358.9666666667471,2091,0.09599910867066797,0.07869944778366289,0.004893930133812246,33.25974655151367
MDD006 B0x 21 63.5m JNC_20260614_121156_PM_AverageSpectrum.csv,VIS,1,,1,6.321888423532681e-11,1.1275827475284204e-05,0.2497400680132624,-7.1784859903285545,0.008324668933775413,-9.274216919825023e-07,5.140941110440567e-11,4.6614796394618906e-15,935.662048746658,13,13,368.0000000000832,616.5333333334358,1987,0.14167253121513568,0.11291353985473052,3.958353884060375e-05,33.25977444648743
MDD006 B0x 21 63.5m JNC_20260614_121156_PM_AverageSpectrum.csv,NIR,1,,1,6.49497004912137e-11,0.0006078270887482059,1.7854044791793295,104.56726324027852,0.059513482639310986,1.8770573336158153e-05,-1.1873315610536252e-09,-9.3708791826708e-14,866.4887758531573,13,13,623.0333333334336,943.9333333331381,1922,0.19831287436170442,0.15625017378306438,0.0010858297043086721,33.25978875160217
MDD006 Box21 63.5m #2 JNC_20260614_122130_PM_AverageSpectrum.csv,UV,1,,1,5.334378890958261e-11,0.0003374973325014774,1.1829673352096024,177.2742130295445,0.03943224450698675,1.5731167726195257e-05,-7.689662528194197e-10,-8.715299469489213e-14,919.5663461700353,13,13,195.53333333333273,358.9666666667471,2091,0.09599910867066797,0.07869944778366289,0.004994958028178735,31.690057516098022
MDD006 Box21 63.5m #2 JNC_20260614_122130_PM_AverageSpectrum.csv,VIS,1,,1,6.521595303058148e-11,4.6306218726643324e-05,0.24974006801323018,-7.178485990271991,0.00832466893377434,-9.274216919751946e-07,5.140941110878024e-11,4.661479625172032e-15,935.662048746658,13,13,368.0000000000832,616.5333333334358,1987,0.14167253121519252,0.11291353985461683,6.82255676448336e-05,31.690073251724243
MDD006 Box21 63.5m #2 JNC_20260614_122130_PM_AverageSpectrum.csv,NIR,1,,1,6.408901479223825e-11,0.0004939190305995635,1.785404479179337,104.5672632402842,0.059513482639311235,1.8770573336159173e-05,-1.1873315610573639e-09,-9.370879182537653e-14,866.4887758531573,13,13,623.0333333334336,943.9333333331381,1922,0.19831287436170442,0.15625017378306438,0.0010486805186309474,31.690083026885986
MDD017-24-15 #4 Kaleb_20260617_110003_AM_AverageSpectrum.csv,UV,1,,1,6.214526301275988e-11,0.00017738011424032866,-0.978838788305371,157.76699464719727,-0.03262795961017903,1.4000113225938746e-05,1.2249049011948854e-09,-2.924278857464083e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.0030474386281337876,29.712286710739136
MDD017-24-15 #4 Kaleb_20260617_110003_AM_AverageSpectrum.csv,VIS,1,,1,6.92856165563195e-11,0.00018413678802091813,1.5289360418916988,29.69509944726071,0.050964534729723295,3.836446767475924e-06,-2.126642824432615e-10,-1.9282955828949976e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.00021213682283551614,29.712303400039673
MDD017-24-15 #4 Kaleb_20260617_110003_AM_AverageSpectrum.csv,NIR,1,,1,6.717946038412322e-11,0.0004377210276728162,2.1450887202333635,209.56816485117608,0.07150295734111212,3.761898786835462e-05,-2.379587087375599e-09,-1.878064627401564e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.004002718585245127,29.712313890457153
MDD017-24-15 2nd #3 Kaleb_20260617_110631_AM_AverageSpectrum.csv,UV,1,,1,6.774153522085336e-11,0.0006583268054531857,-0.9788387883053743,157.76699464722654,-0.03262795961017914,1.4000113225941343e-05,1.2249049011956088e-09,-2.9242788579637846e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.0033121668818909544,28.568509340286255
MDD017-24-15 2nd #3 Kaleb_20260617_110631_AM_AverageSpectrum.csv,VIS,1,,1,7.107755507751206e-11,0.00010921731693512338,1.5289360418917037,29.695099447295956,0.050964534729723454,3.836446767480478e-06,-2.1266428245014812e-10,-1.928295583736927e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.00041094674154429166,28.568537712097168
MDD017-24-15 2nd #3 Kaleb_20260617_110631_AM_AverageSpectrum.csv,NIR,1,,1,6.698426664231106e-11,0.0006448675167891526,2.1450887202334172,209.56816485115328,0.0715029573411139,3.761898786835053e-05,-2.379587087374388e-09,-1.8780646272530785e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.004194350078029037,28.568551063537598
MDD-36-1 #2 Kaleb_20260617_092425_AM_AverageSpectrum.csv,UV,1,,1,6.226335775848574e-11,0.00018252811066647227,-0.9788387883054477,157.766994647294,-0.03262795961018159,1.4000113225947334e-05,1.224904901198603e-09,-2.9242788584357986e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.0030324356109901387,35.72689867019653
MDD-36-1 #2 Kaleb_20260617_092425_AM_AverageSpectrum.csv,VIS,1,,1,7.610326534033476e-11,4.473236937364076e-05,1.5289360418918059,29.69509944732349,0.05096453472972686,3.8364467674840354e-06,-2.126642824556348e-10,-1.92829558381197e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.000432311846714614,35.72691822052002
MDD-36-1 #2 Kaleb_20260617_092425_AM_AverageSpectrum.csv,NIR,1,,1,6.588270898968429e-11,0.0005635138841627573,2.145088720233414,209.56816485108487,0.0715029573411138,3.761898786833825e-05,-2.379587087377503e-09,-1.8780646270268342e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.0042115191959243075,35.72692918777466
MDD017-29-11 lt #4 Kaleb_20260617_103826_AM_AverageSpectrum.csv,UV,1,,1,6.35127149296549e-11,0.0006702578374861301,-0.9788387883054007,157.7669946472397,-0.03262795961018002,1.4000113225942512e-05,1.2249049011965537e-09,-2.924278857683495e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.0033133826794757766,28.09662938117981
MDD017-29-11 lt #4 Kaleb_20260617_103826_AM_AverageSpectrum.csv,VIS,1,,1,7.047336591784192e-11,0.00013547367137251023,1.528936041891681,29.695099447300915,0.050964534729722705,3.836446767481119e-06,-2.126642824450224e-10,-1.928295583931577e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.0004738565341546947,28.096651792526245
MDD017-29-11 lt #4 Kaleb_20260617_103826_AM_AverageSpectrum.csv,NIR,1,,1,6.800239547132925e-11,0.0007617628184624194,2.1450887202334172,209.56816485107754,0.0715029573411139,3.7618987868336935e-05,-2.3795870873760653e-09,-1.8780646270455982e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.004055690668879723,28.096665859222412
MDD017-29-11 dk #2 Kaleb_20260617_103937_AM_AverageSpectrum.csv,UV,1,,1,6.290888957567547e-11,0.0006731565994818912,-0.9788387883053724,157.76699464717524,-0.03262795961017908,1.4000113225936793e-05,1.2249049011935183e-09,-2.924278857354905e-14,919.7531525530004,13,13,195.46666666666607,358.90000000008035,2091,0.0959938588759428,0.07870199901179831,0.0033669734519112624,28.90388798713684
MDD017-29-11 dk #2 Kaleb_20260617_103937_AM_AverageSpectrum.csv,VIS,1,,1,6.75740038176369e-11,4.6587631837831085e-05,1.528936041891791,29.69509944730984,0.05096453472972637,3.836446767482272e-06,-2.1266428245200602e-10,-1.9282955842737435e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167772616673346,0.11291768025057536,0.0003215910102848515,28.90390372276306
MDD017-29-11 dk #2 Kaleb_20260617_103937_AM_AverageSpectrum.csv,NIR,1,,1,6.616533691825673e-11,0.0005768218756849291,2.145088720233458,209.56816485097193,0.07150295734111527,3.7618987868317975e-05,-2.3795870873731868e-09,-1.8780646269475917e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19833357603408786,0.1562664845745303,0.00403515796516059,28.903911590576172
